feature_name,feature_group,selection_frequency,positive_selection_frequency,negative_selection_frequency,sign_consistency,sign_stable,dominant_sign,best_c_value,subsample_count,c_grid_size,stable_at_0p6,stable_at_0p8,stable_at_0p9,selection_freq_c_0p01,positive_selection_freq_c_0p01,negative_selection_freq_c_0p01,selection_freq_c_0p03,positive_selection_freq_c_0p03,negative_selection_freq_c_0p03,selection_freq_c_0p1,positive_selection_freq_c_0p1,negative_selection_freq_c_0p1,selection_freq_c_0p3,positive_selection_freq_c_0p3,negative_selection_freq_c_0p3,selection_freq_c_1p0,positive_selection_freq_c_1p0,negative_selection_freq_c_1p0,selection_freq_c_3p0,positive_selection_freq_c_3p0,negative_selection_freq_c_3p0,family_id,family_label,family_display_label,outer_split_id,repeat_index,fold_index
founding_timing,hq,0.97,0.62,0.35,0.6391752577319588,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.28,0.03,0.25,0.73,0.41,0.32,0.97,0.62,0.35,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
industry_pivot_count,hq,0.97,0.52,0.45,0.5360824742268041,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.55,0.19,0.36,0.9,0.45,0.45,0.97,0.52,0.45,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
repeat_founding_gap,hq,0.97,0.45,0.52,0.5360824742268041,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.06,0.54,0.3,0.24,0.9,0.43,0.47,0.97,0.45,0.52,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
company_size_is_growing,hq,0.95,0.74,0.21,0.7789473684210526,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.06,0.64,0.44,0.2,0.87,0.66,0.21,0.95,0.74,0.21,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
longest_founding_tenure,hq,0.95,0.25,0.7,0.7368421052631579,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.78,0.0,0.78,0.88,0.14,0.74,0.95,0.25,0.7,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
max_company_size_before_founding,hq,0.95,0.69,0.26,0.7263157894736841,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.28,0.28,0.0,0.5,0.45,0.05,0.8,0.59,0.21,0.95,0.69,0.26,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
prestige_x_relevance,hq,0.94,0.72,0.22,0.7659574468085106,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.71,0.71,0.0,0.82,0.72,0.1,0.94,0.72,0.22,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
restlessness_score,hq,0.94,0.15,0.79,0.8404255319148937,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.16,0.65,0.07,0.58,0.87,0.12,0.75,0.94,0.15,0.79,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
persistence_score,hq,0.93,0.38,0.55,0.5913978494623656,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.02,0.53,0.27,0.26,0.84,0.37,0.47,0.93,0.38,0.55,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
prestige_sacrifice_score,hq,0.92,0.49,0.43,0.5326086956521738,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.07,0.07,0.0,0.54,0.54,0.0,0.63,0.59,0.04,0.74,0.52,0.22,0.92,0.49,0.43,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
stem_flag,hq,0.92,0.79,0.13,0.8586956521739131,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.01,0.54,0.51,0.03,0.82,0.72,0.1,0.92,0.79,0.13,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
exit_count,hq,0.89,0.88,0.01,0.9887640449438202,True,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.74,0.74,0.0,0.82,0.82,0.0,0.85,0.85,0.0,0.86,0.86,0.0,0.89,0.88,0.01,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
founding_role_count,hq,0.85,0.56,0.29,0.6588235294117648,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.23,0.1,0.13,0.69,0.48,0.21,0.85,0.56,0.29,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
has_prior_ipo,hq,0.85,0.8,0.05,0.9411764705882354,True,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.22,0.22,0.0,0.58,0.58,0.0,0.76,0.72,0.04,0.82,0.77,0.05,0.85,0.8,0.05,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
has_prior_acquisition,hq,0.51,0.44,0.07,0.8627450980392157,False,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.19,0.19,0.0,0.23,0.23,0.0,0.23,0.22,0.01,0.29,0.22,0.07,0.51,0.44,0.07,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
A_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.1,100,6,True,True,True,0.0,0.0,0.0,0.9,0.9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
A_scrappiness,reasoning,1.0,0.0,1.0,1.0,True,negative,0.1,100,6,True,True,True,0.0,0.0,0.0,0.24,0.0,0.24,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
A_ownership_signal,reasoning,0.99,0.06,0.93,0.9393939393939394,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.27,0.0,0.27,0.95,0.0,0.95,0.94,0.0,0.94,0.96,0.03,0.93,0.99,0.06,0.93,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
A_career_coherence,reasoning,0.94,0.09,0.85,0.9042553191489362,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.7,0.01,0.69,0.89,0.06,0.83,0.94,0.09,0.85,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
A_trajectory_strength,reasoning,0.86,0.29,0.57,0.6627906976744186,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.46,0.01,0.45,0.71,0.18,0.53,0.86,0.29,0.57,reasoning_A,A,HQ + A,repeat_03_fold_02,3,2
industry_alignment,hq,1.0,0.99,0.01,0.99,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.09,0.09,0.0,0.88,0.88,0.0,0.99,0.99,0.0,0.99,0.99,0.0,1.0,0.99,0.01,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
best_degree_prestige,hq,0.99,0.98,0.01,0.98989898989899,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.78,0.78,0.0,0.97,0.97,0.0,0.97,0.97,0.0,0.99,0.98,0.01,0.99,0.98,0.01,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
degree_level,hq,0.99,0.18,0.81,0.8181818181818182,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.1,0.63,0.09,0.54,0.93,0.16,0.77,0.99,0.18,0.81,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
edu_prestige_tier,hq,0.99,0.98,0.01,0.98989898989899,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.78,0.78,0.0,0.97,0.97,0.0,0.97,0.97,0.0,0.99,0.98,0.01,0.99,0.98,0.01,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
industry_prestige_penalty,hq,0.99,0.74,0.25,0.7474747474747475,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.17,0.17,0.0,0.66,0.65,0.01,0.82,0.72,0.1,0.92,0.72,0.2,0.99,0.74,0.25,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
total_inferred_experience,hq,0.99,0.0,0.99,1.0,True,negative,0.3,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.97,0.99,0.0,0.99,0.98,0.0,0.98,0.99,0.01,0.98,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
is_serial_founder,hq,0.98,0.08,0.9,0.9183673469387755,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.5,0.01,0.49,0.94,0.07,0.87,0.98,0.08,0.9,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
max_seniority_reached,hq,0.98,0.97,0.01,0.9897959183673469,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.9,0.9,0.0,0.95,0.95,0.0,0.98,0.97,0.01,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
restlessness_score,hq,0.98,0.09,0.89,0.9081632653061225,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.77,0.02,0.75,0.91,0.06,0.85,0.98,0.09,0.89,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
sacrifice_x_serial,hq,0.98,0.95,0.03,0.9693877551020408,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.02,0.02,0.0,0.28,0.28,0.0,0.81,0.81,0.0,0.96,0.94,0.02,0.98,0.95,0.03,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
stem_flag,hq,0.97,0.89,0.08,0.9175257731958764,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.6,0.56,0.04,0.87,0.8,0.07,0.97,0.89,0.08,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
comfort_index,hq,0.96,0.75,0.21,0.78125,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.47,0.46,0.01,0.76,0.72,0.04,0.91,0.76,0.15,0.96,0.75,0.21,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
company_size_is_growing,hq,0.96,0.72,0.24,0.75,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.04,0.7,0.51,0.19,0.95,0.71,0.24,0.96,0.72,0.24,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
exit_x_serial,hq,0.96,0.28,0.68,0.7083333333333334,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.19,0.01,0.53,0.3,0.23,0.8,0.28,0.52,0.96,0.28,0.68,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
longest_founding_tenure,hq,0.96,0.29,0.67,0.6979166666666667,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.79,0.02,0.77,0.83,0.12,0.71,0.96,0.29,0.67,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
max_company_size_before_founding,hq,0.96,0.62,0.34,0.6458333333333334,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.53,0.48,0.05,0.9,0.61,0.29,0.96,0.62,0.34,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
repeat_founding_gap,hq,0.96,0.42,0.54,0.5625000000000001,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.07,0.61,0.31,0.3,0.88,0.39,0.49,0.96,0.42,0.54,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
seniority_is_monotone,hq,0.96,0.38,0.58,0.6041666666666666,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.11,0.66,0.26,0.4,0.88,0.34,0.54,0.96,0.38,0.58,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
years_in_large_company,hq,0.96,0.88,0.08,0.9166666666666667,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.75,0.75,0.0,0.87,0.84,0.03,0.96,0.88,0.08,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
founding_timing,hq,0.95,0.68,0.27,0.7157894736842106,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.21,0.01,0.2,0.72,0.48,0.24,0.95,0.68,0.27,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
industry_pivot_count,hq,0.94,0.27,0.67,0.7127659574468086,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.14,0.59,0.07,0.52,0.86,0.2,0.66,0.94,0.27,0.67,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
exit_count,hq,0.92,0.92,0.0,1.0,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.72,0.72,0.0,0.9,0.9,0.0,0.91,0.91,0.0,0.92,0.92,0.0,0.92,0.92,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
field_relevance_score,hq,0.91,0.28,0.63,0.6923076923076923,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.34,0.12,0.22,0.78,0.23,0.55,0.91,0.28,0.63,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
prestige_x_relevance,hq,0.91,0.6,0.31,0.6593406593406593,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.74,0.74,0.0,0.75,0.75,0.0,0.63,0.62,0.01,0.79,0.59,0.2,0.91,0.6,0.31,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
prestige_sacrifice_score,hq,0.89,0.59,0.3,0.6629213483146067,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.1,0.1,0.0,0.67,0.67,0.0,0.7,0.69,0.01,0.83,0.65,0.18,0.89,0.59,0.3,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
founding_role_count,hq,0.87,0.53,0.34,0.6091954022988506,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.28,0.09,0.19,0.72,0.47,0.25,0.87,0.53,0.34,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
persistence_score,hq,0.87,0.36,0.51,0.5862068965517242,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.41,0.22,0.19,0.83,0.37,0.46,0.87,0.36,0.51,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
has_prior_ipo,hq,0.8,0.75,0.05,0.9375,True,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.11,0.11,0.0,0.55,0.54,0.01,0.71,0.67,0.04,0.75,0.7,0.05,0.8,0.75,0.05,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
has_prior_acquisition,hq,0.47,0.46,0.01,0.9787234042553192,True,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.2,0.2,0.0,0.31,0.31,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.47,0.46,0.01,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
F_career_coherence,reasoning,1.0,0.01,0.99,0.99,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.97,0.0,0.97,0.98,0.0,0.98,1.0,0.01,0.99,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
F_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
F_scrappiness,reasoning,0.91,0.49,0.42,0.5384615384615384,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.61,0.4,0.21,0.91,0.49,0.42,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
F_ownership_signal,reasoning,0.87,0.78,0.09,0.896551724137931,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.04,0.57,0.52,0.05,0.87,0.78,0.09,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
F_trajectory_strength,reasoning,0.7,0.37,0.33,0.5285714285714286,False,positive,3.0,100,6,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.07,0.0,0.07,0.3,0.15,0.15,0.7,0.37,0.33,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
F_rubric_score,reasoning,0.64,0.33,0.31,0.515625,False,positive,3.0,100,6,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.0,0.04,0.28,0.14,0.14,0.64,0.33,0.31,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.12,0.12,0.0,0.97,0.97,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
industry_prestige_penalty,hq,1.0,0.97,0.03,0.97,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.14,0.14,0.0,0.77,0.77,0.0,0.95,0.94,0.01,0.98,0.95,0.03,1.0,0.97,0.03,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
comfort_index,hq,0.99,0.79,0.2,0.797979797979798,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.53,0.51,0.02,0.78,0.68,0.1,0.91,0.76,0.15,0.99,0.79,0.2,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
company_size_is_growing,hq,0.99,0.92,0.07,0.9292929292929294,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,0.02,0.74,0.7,0.04,0.98,0.91,0.07,0.99,0.92,0.07,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
degree_level,hq,0.99,0.05,0.94,0.9494949494949495,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.86,0.03,0.83,0.96,0.03,0.93,0.99,0.05,0.94,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
exit_x_serial,hq,0.99,0.85,0.14,0.8585858585858586,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.42,0.42,0.0,0.7,0.7,0.0,0.84,0.79,0.05,0.92,0.82,0.1,0.99,0.85,0.14,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
max_seniority_reached,hq,0.99,0.97,0.02,0.9797979797979798,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.88,0.88,0.0,0.98,0.96,0.02,0.99,0.97,0.02,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
best_degree_prestige,hq,0.98,0.79,0.19,0.8061224489795918,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.32,0.32,0.0,0.76,0.76,0.0,0.79,0.79,0.0,0.88,0.79,0.09,0.98,0.79,0.19,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
edu_prestige_tier,hq,0.98,0.79,0.19,0.8061224489795918,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.32,0.32,0.0,0.76,0.76,0.0,0.79,0.79,0.0,0.88,0.79,0.09,0.98,0.79,0.19,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
seniority_is_monotone,hq,0.98,0.19,0.79,0.8061224489795918,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.19,0.71,0.13,0.58,0.94,0.19,0.75,0.98,0.19,0.79,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
founding_role_count,hq,0.97,0.18,0.79,0.8144329896907218,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.68,0.0,0.68,0.83,0.08,0.75,0.97,0.18,0.79,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
max_company_size_before_founding,hq,0.97,0.82,0.15,0.845360824742268,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.02,0.02,0.0,0.43,0.43,0.0,0.69,0.68,0.01,0.86,0.78,0.08,0.97,0.82,0.15,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
years_in_large_company,hq,0.97,0.84,0.13,0.865979381443299,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.82,0.75,0.07,0.96,0.84,0.12,0.97,0.84,0.13,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
industry_pivot_count,hq,0.96,0.26,0.7,0.7291666666666666,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.13,0.68,0.08,0.6,0.83,0.16,0.67,0.96,0.26,0.7,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
is_serial_founder,hq,0.96,0.25,0.71,0.7395833333333334,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.54,0.02,0.52,0.8,0.19,0.61,0.96,0.25,0.71,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
prestige_sacrifice_score,hq,0.95,0.78,0.17,0.8210526315789475,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.09,0.09,0.0,0.57,0.57,0.0,0.83,0.83,0.0,0.9,0.81,0.09,0.95,0.78,0.17,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
prestige_x_relevance,hq,0.95,0.82,0.13,0.8631578947368421,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.84,0.84,0.0,0.88,0.88,0.0,0.83,0.83,0.0,0.87,0.83,0.04,0.95,0.82,0.13,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
repeat_founding_gap,hq,0.95,0.62,0.33,0.6526315789473685,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.07,0.69,0.49,0.2,0.89,0.62,0.27,0.95,0.62,0.33,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
sacrifice_x_serial,hq,0.95,0.69,0.26,0.7263157894736841,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.26,0.09,0.17,0.8,0.56,0.24,0.95,0.69,0.26,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
total_inferred_experience,hq,0.95,0.1,0.85,0.8947368421052632,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.87,0.0,0.87,0.88,0.02,0.86,0.95,0.1,0.85,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
persistence_score,hq,0.94,0.51,0.43,0.5425531914893618,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.44,0.26,0.18,0.8,0.45,0.35,0.94,0.51,0.43,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
restlessness_score,hq,0.94,0.25,0.69,0.7340425531914894,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.66,0.1,0.56,0.88,0.2,0.68,0.94,0.25,0.69,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
has_prior_ipo,hq,0.93,0.84,0.09,0.9032258064516128,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.22,0.22,0.0,0.67,0.66,0.01,0.85,0.79,0.06,0.9,0.81,0.09,0.93,0.84,0.09,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
longest_founding_tenure,hq,0.93,0.33,0.6,0.6451612903225806,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.66,0.02,0.64,0.85,0.2,0.65,0.93,0.33,0.6,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
field_relevance_score,hq,0.92,0.49,0.43,0.5326086956521738,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.32,0.19,0.13,0.81,0.41,0.4,0.92,0.49,0.43,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
stem_flag,hq,0.91,0.33,0.58,0.6373626373626373,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.03,0.47,0.13,0.34,0.8,0.26,0.54,0.91,0.33,0.58,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
founding_timing,hq,0.8,0.41,0.39,0.5125,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.29,0.0,0.29,0.59,0.21,0.38,0.8,0.41,0.39,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
exit_count,hq,0.69,0.69,0.0,1.0,True,positive,0.1,100,6,True,False,False,0.0,0.0,0.0,0.42,0.42,0.0,0.69,0.69,0.0,0.68,0.68,0.0,0.66,0.66,0.0,0.68,0.66,0.02,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
has_prior_acquisition,hq,0.47,0.22,0.25,0.5319148936170213,False,negative,3.0,100,6,False,False,False,0.0,0.0,0.0,0.05,0.05,0.0,0.14,0.14,0.0,0.19,0.16,0.03,0.38,0.19,0.19,0.47,0.22,0.25,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
A_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.03,100,6,True,True,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
A_scrappiness,reasoning,1.0,0.0,1.0,1.0,True,negative,0.1,100,6,True,True,True,0.0,0.0,0.0,0.13,0.0,0.13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
A_trajectory_strength,reasoning,0.98,0.05,0.93,0.9489795918367347,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,0.89,0.0,0.89,0.94,0.02,0.92,0.98,0.05,0.93,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
A_ownership_signal,reasoning,0.96,0.42,0.54,0.5625000000000001,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.04,0.0,0.04,0.57,0.0,0.57,0.64,0.09,0.55,0.88,0.34,0.54,0.96,0.42,0.54,reasoning_A,A,HQ + A,repeat_03_fold_03,3,3
