family_id,family_label,family_display_label,route_group,feature_name,feature_group,coefficient_mean,coefficient_std,abs_coefficient_mean,positive_rate,negative_rate,sign_flip_rate,dominant_sign
reasoning_D,D,HQ + D,augmentation_track,max_seniority_reached,hq,0.22146529975713947,0.0728556825575926,0.22146529975713947,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,persistence_score,hq,0.01786950356761564,0.09402765895021627,0.07301907055647397,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,augmentation_track,prestige_sacrifice_score,hq,0.12801496896365527,0.09388845634076591,0.1305116183965047,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,augmentation_track,prestige_x_relevance,hq,0.05182588171175888,0.09070726716386711,0.09018766933463003,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,augmentation_track,repeat_founding_gap,hq,0.01734956200773973,0.04842904978381607,0.0412288774043256,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,augmentation_track,restlessness_score,hq,-0.0827509614481196,0.0689813821428146,0.08802926904359307,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_D,D,HQ + D,augmentation_track,sacrifice_x_serial,hq,0.14954856467188019,0.11182603276582659,0.15322854933875585,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,augmentation_track,seniority_is_monotone,hq,-0.04931595566746678,0.049663127195451635,0.06295182816503753,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_D,D,HQ + D,augmentation_track,stem_flag,hq,0.04184559804999109,0.08098995335253895,0.07646642725114265,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,augmentation_track,total_inferred_experience,hq,-0.2634555765379972,0.13601394773965356,0.2634555765379972,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,augmentation_track,years_in_large_company,hq,0.12939359774464157,0.020658318398219248,0.12939359774464157,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,D_evidence_support_rating,reasoning,-0.619828569310549,0.09834917683047406,0.619828569310549,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,competition_track,D_overall_founder_quality,reasoning,0.7712646274878333,0.0812201786855522,0.7712646274878333,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,best_degree_prestige,hq,0.15177986376896044,0.04274340713322842,0.15177986376896044,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,comfort_index,hq,0.05814582528315734,0.04064651387146767,0.06613052878890163,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,competition_track,company_size_is_growing,hq,0.023010279079575605,0.05106802524904572,0.04962971218702853,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_D,D,HQ + D,competition_track,degree_level,hq,-0.09525181539499736,0.03748565372986167,0.09525181539499736,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,competition_track,edu_prestige_tier,hq,0.15177986376896044,0.04274340713322842,0.15177986376896044,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,exit_count,hq,0.20358951431014694,0.0423944722839187,0.20358951431014694,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,exit_x_serial,hq,0.03579613489591829,0.08068380243498734,0.05972060123873632,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_D,D,HQ + D,competition_track,field_relevance_score,hq,0.0006459799072621854,0.04362369780079606,0.03372534222466084,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_D,D,HQ + D,competition_track,founding_role_count,hq,-0.029288390694389585,0.12927376229889548,0.1105940126706949,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_D,D,HQ + D,competition_track,founding_timing,hq,-0.00962105374656464,0.12068233104492994,0.10497906861745016,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_D,D,HQ + D,competition_track,has_prior_acquisition,hq,0.041732851222943755,0.0,0.041732851222943755,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,has_prior_ipo,hq,0.05878988991475686,0.020997589759591637,0.05878988991475686,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,industry_alignment,hq,0.19525683239848057,0.03772241181408981,0.19525683239848057,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,industry_pivot_count,hq,-0.08502914176449196,0.03836058385080741,0.08502914176449196,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,competition_track,industry_prestige_penalty,hq,0.08310048536846505,0.028273198403207873,0.08310048536846505,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,is_serial_founder,hq,-0.16579706675747188,0.10469122375367525,0.16579706675747188,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,competition_track,longest_founding_tenure,hq,-0.13194429030239516,0.11370380474882304,0.14748028474668587,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_D,D,HQ + D,competition_track,max_company_size_before_founding,hq,0.08326994704081599,0.07445789767283983,0.10098692796313963,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_D,D,HQ + D,competition_track,max_seniority_reached,hq,0.22258130849228397,0.07627679662971973,0.22258130849228397,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,competition_track,persistence_score,hq,0.018878861064353162,0.09312829828373148,0.0728942141473441,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,competition_track,prestige_sacrifice_score,hq,0.12698229126754212,0.09437051284473987,0.12942374748044877,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,competition_track,prestige_x_relevance,hq,0.05241918507913809,0.09045404684995326,0.09053247403870607,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,competition_track,repeat_founding_gap,hq,0.017218704194521605,0.048179201224262114,0.04012280939614407,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,competition_track,restlessness_score,hq,-0.0823693578504373,0.06818267537610341,0.08756360290527848,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_D,D,HQ + D,competition_track,sacrifice_x_serial,hq,0.1515364333014895,0.11422732756050966,0.15502135847720755,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,competition_track,seniority_is_monotone,hq,-0.04954778146686423,0.050171421012074155,0.06342629725044463,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_D,D,HQ + D,competition_track,stem_flag,hq,0.04137577986532329,0.08005225575488617,0.07571490117577445,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,competition_track,total_inferred_experience,hq,-0.2623590783211671,0.13523976029965387,0.2623590783211671,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,competition_track,years_in_large_company,hq,0.12949522317292653,0.02084730337273251,0.12949522317292653,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,D_evidence_support_rating,reasoning,-0.620150428233164,0.09799404788139425,0.620150428233164,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,raw_family,D_overall_founder_quality,reasoning,0.7718929230407379,0.08049529628616042,0.7718929230407379,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,best_degree_prestige,hq,0.15197912670378375,0.04298450437573336,0.15197912670378375,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,comfort_index,hq,0.058106843035397385,0.04080769578359322,0.06618192363823588,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,raw_family,company_size_is_growing,hq,0.022670036358815357,0.050930988313248694,0.049520522591028716,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_D,D,HQ + D,raw_family,degree_level,hq,-0.09504367307829518,0.03738353715794219,0.09504367307829518,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,raw_family,edu_prestige_tier,hq,0.15197912670378375,0.04298450437573336,0.15197912670378375,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,exit_count,hq,0.09064909703561971,0.03231437567110287,0.09064909703561971,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,exit_x_serial,hq,0.028142537504750695,0.07330714301651714,0.05591660399081699,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_D,D,HQ + D,raw_family,field_relevance_score,hq,0.0003201935614923043,0.04380817101410164,0.0338115767204846,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_D,D,HQ + D,raw_family,founding_role_count,hq,-0.02598542079326122,0.12735704351229543,0.10721697510050618,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_D,D,HQ + D,raw_family,founding_timing,hq,-0.008570283108333255,0.12009268559959771,0.10499691773579022,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_D,D,HQ + D,raw_family,has_prior_acquisition,hq,0.07285572784629815,0.0374286508689825,0.07285572784629815,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,has_prior_ipo,hq,0.0715248406597623,0.023434148213489707,0.0715248406597623,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,industry_alignment,hq,0.19523047203622598,0.03799556879116315,0.19523047203622598,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,industry_pivot_count,hq,-0.08522345789988478,0.03817021292397831,0.08522345789988478,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,raw_family,industry_prestige_penalty,hq,0.0828226213418377,0.02828460826990886,0.0828226213418377,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,is_serial_founder,hq,-0.1657103486388939,0.10560518083706194,0.1657103486388939,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,raw_family,longest_founding_tenure,hq,-0.13185058425665536,0.1134835600637796,0.14683959904707589,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_D,D,HQ + D,raw_family,max_company_size_before_founding,hq,0.08298787082160815,0.07415606417915331,0.1005111096665155,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_D,D,HQ + D,raw_family,max_seniority_reached,hq,0.22146529975713947,0.0728556825575926,0.22146529975713947,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,raw_family,persistence_score,hq,0.01786950356761564,0.09402765895021627,0.07301907055647397,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,raw_family,prestige_sacrifice_score,hq,0.12801496896365527,0.09388845634076591,0.1305116183965047,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,raw_family,prestige_x_relevance,hq,0.05182588171175888,0.09070726716386711,0.09018766933463003,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,raw_family,repeat_founding_gap,hq,0.01734956200773973,0.04842904978381607,0.0412288774043256,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,raw_family,restlessness_score,hq,-0.0827509614481196,0.0689813821428146,0.08802926904359307,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_D,D,HQ + D,raw_family,sacrifice_x_serial,hq,0.14954856467188019,0.11182603276582659,0.15322854933875585,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,raw_family,seniority_is_monotone,hq,-0.04931595566746678,0.049663127195451635,0.06295182816503753,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_D,D,HQ + D,raw_family,stem_flag,hq,0.04184559804999109,0.08098995335253895,0.07646642725114265,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_D,D,HQ + D,raw_family,total_inferred_experience,hq,-0.2634555765379972,0.13601394773965356,0.2634555765379972,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,raw_family,years_in_large_company,hq,0.12939359774464157,0.020658318398219248,0.12939359774464157,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,E_evidence_support_rating,reasoning,-0.028334385130689223,0.0,0.028334385130689223,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,augmentation_track,E_hidden_risk,reasoning,0.02185999394426761,0.0,0.02185999394426761,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,E_hidden_upside,reasoning,0.04459036172378693,0.0,0.04459036172378693,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,best_degree_prestige,hq,0.14504684104475413,0.04369389621729331,0.14504684104475413,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,comfort_index,hq,0.0561337584072419,0.04182902465588509,0.06570041122684864,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,augmentation_track,company_size_is_growing,hq,0.02166647118752831,0.05247021533905962,0.04935656805976647,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,augmentation_track,degree_level,hq,-0.09116020477725262,0.03846490287044196,0.09116020477725262,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,augmentation_track,edu_prestige_tier,hq,0.14504684104475413,0.04369389621729331,0.14504684104475413,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,exit_count,hq,0.09041521526612473,0.031916597343482456,0.09041521526612473,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,exit_x_serial,hq,0.03390484202079575,0.07510578517413369,0.05928602138205937,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,augmentation_track,field_relevance_score,hq,-0.00965111564867599,0.04319200147837695,0.03489743429332722,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_E,E,HQ + E,augmentation_track,founding_role_count,hq,-0.02174857613079252,0.13073790198550478,0.10756803647978107,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_E,E,HQ + E,augmentation_track,founding_timing,hq,0.014868689915778903,0.1246251202658664,0.10680217904316175,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_E,E,HQ + E,augmentation_track,has_prior_acquisition,hq,0.07256992996820245,0.037374286658489124,0.07256992996820245,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,has_prior_ipo,hq,0.07171629762743945,0.021187625710251835,0.07171629762743945,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,industry_alignment,hq,0.2017097422331564,0.0370752813644331,0.2017097422331564,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,industry_pivot_count,hq,-0.07062270681091903,0.03720165280581595,0.07062270681091903,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,augmentation_track,industry_prestige_penalty,hq,0.08302133862121319,0.02961523605938312,0.08302133862121319,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,is_serial_founder,hq,-0.17473408964582693,0.1074483606511466,0.17473408964582693,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,augmentation_track,longest_founding_tenure,hq,-0.11428272484246538,0.11734111013646101,0.13973468901557629,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_E,E,HQ + E,augmentation_track,max_company_size_before_founding,hq,0.06866114798512778,0.07829782125155903,0.09509204267378618,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,augmentation_track,max_seniority_reached,hq,0.21415943695638529,0.07237539798076557,0.21415943695638529,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,augmentation_track,persistence_score,hq,0.013743219083704957,0.09613654609900625,0.07095351361116936,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_E,E,HQ + E,augmentation_track,prestige_sacrifice_score,hq,0.11887629734845956,0.09877861594873334,0.12140989677374783,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,augmentation_track,prestige_x_relevance,hq,0.06524405049793841,0.09004153154212653,0.09095968926750136,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,augmentation_track,repeat_founding_gap,hq,0.018917795718196,0.04761988902109456,0.04088095215865285,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,augmentation_track,restlessness_score,hq,-0.0774338586001425,0.07022074547668929,0.08459978998055812,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_E,E,HQ + E,augmentation_track,sacrifice_x_serial,hq,0.15740633557916686,0.1124578454225958,0.15959451269266461,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,augmentation_track,seniority_is_monotone,hq,-0.04847884847537662,0.0514161918173646,0.06347736495314839,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_E,E,HQ + E,augmentation_track,stem_flag,hq,0.04287276842339111,0.07440521731649677,0.07183299807287684,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,augmentation_track,total_inferred_experience,hq,-0.29990631183767064,0.144303901943665,0.29990631183767064,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,augmentation_track,years_in_large_company,hq,0.14497074904447396,0.017953104365576213,0.14497074904447396,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,E_evidence_support_rating,reasoning,-0.02842447005899658,0.0,0.02842447005899658,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,competition_track,E_hidden_risk,reasoning,0.021882154071353913,0.0,0.021882154071353913,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,E_hidden_upside,reasoning,0.04430329626341999,0.0,0.04430329626341999,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,best_degree_prestige,hq,0.14348948525206215,0.04342781125950937,0.14348948525206215,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,comfort_index,hq,0.05595973878541026,0.042160642592245084,0.06560260791438007,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,competition_track,company_size_is_growing,hq,0.021856872897597454,0.0521229258565957,0.04952758761251569,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,competition_track,degree_level,hq,-0.09118375192397618,0.03871709662836102,0.09118375192397618,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,competition_track,edu_prestige_tier,hq,0.14348948525206215,0.04342781125950937,0.14348948525206215,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,exit_count,hq,0.1842476281849383,0.06484516071457296,0.1842476281849383,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,exit_x_serial,hq,0.06003353224830679,0.09147802123906168,0.08171105990493453,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,competition_track,field_relevance_score,hq,-0.013050478744457373,0.045170613522425546,0.036975851970118684,0.3333333333333333,0.6666666666666666,0.3333333333333333,negative
reasoning_E,E,HQ + E,competition_track,founding_role_count,hq,-0.03796878197703648,0.11111652716535522,0.09422911447830504,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_E,E,HQ + E,competition_track,founding_timing,hq,0.024732857944538594,0.13062528574047158,0.1088476334721504,0.5,0.5,0.5,none
reasoning_E,E,HQ + E,competition_track,has_prior_ipo,hq,0.06158984443772054,0.01297658214458643,0.06158984443772054,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,industry_alignment,hq,0.20129863460791442,0.03699914208649974,0.20129863460791442,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,industry_pivot_count,hq,-0.06905904539085338,0.038294309136896534,0.06905904539085338,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,competition_track,industry_prestige_penalty,hq,0.08372476292403096,0.028342846230790246,0.08372476292403096,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,is_serial_founder,hq,-0.16370053006546403,0.11230341716058813,0.16370053006546403,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,competition_track,longest_founding_tenure,hq,-0.11081932466509854,0.1139782882184668,0.13610159736823482,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_E,E,HQ + E,competition_track,max_company_size_before_founding,hq,0.06968267034777167,0.0786488857057381,0.09443121448669357,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,competition_track,max_seniority_reached,hq,0.21871009959743984,0.0728753733660393,0.21871009959743984,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,competition_track,persistence_score,hq,0.01617207092091867,0.0967447262684432,0.07288686355411567,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,competition_track,prestige_sacrifice_score,hq,0.11703559602965896,0.10275784456711065,0.11899897053357374,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,competition_track,prestige_x_relevance,hq,0.0692854952735486,0.08858270332046554,0.08962623787472607,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,competition_track,repeat_founding_gap,hq,0.018460953282723586,0.04753352696287968,0.03986844923109849,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,competition_track,restlessness_score,hq,-0.07820723695833327,0.0708022765218834,0.08548608946688901,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_E,E,HQ + E,competition_track,sacrifice_x_serial,hq,0.17403517382599185,0.11022310267461917,0.17452891336357992,0.875,0.125,0.125,positive
reasoning_E,E,HQ + E,competition_track,seniority_is_monotone,hq,-0.050406022516040934,0.052146616071350634,0.06423848589210646,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_E,E,HQ + E,competition_track,stem_flag,hq,0.04406891492033968,0.07414876038128511,0.07181176973539574,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,competition_track,total_inferred_experience,hq,-0.30415275524134916,0.13969487334933553,0.30415275524134916,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,competition_track,years_in_large_company,hq,0.1426872698821485,0.017871018258281496,0.1426872698821485,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,E_evidence_support_rating,reasoning,0.009717027701098748,0.0891223439241905,0.07636392836908681,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,raw_family,E_hidden_risk,reasoning,0.0417881417491182,0.06622902192638865,0.05993675919518961,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,raw_family,E_hidden_upside,reasoning,0.045610292326214934,0.07954813769682649,0.07268569833221279,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,raw_family,best_degree_prestige,hq,0.14559963108171414,0.043998793981589596,0.14559963108171414,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,comfort_index,hq,0.05681621934482603,0.041660393008642944,0.06593892508208558,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,raw_family,company_size_is_growing,hq,0.022111839895245677,0.05265465782535839,0.05010969323964486,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,raw_family,degree_level,hq,-0.09242361078543963,0.03931889425428851,0.09242361078543963,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,raw_family,edu_prestige_tier,hq,0.14559963108171414,0.043998793981589596,0.14559963108171414,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,exit_count,hq,0.09044390029066605,0.03249358029943396,0.09044390029066605,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,exit_x_serial,hq,0.033852994806380064,0.07549470355537548,0.05756740200115054,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_E,E,HQ + E,raw_family,field_relevance_score,hq,-0.010665103496788474,0.04417157104257605,0.035455965521285535,0.3333333333333333,0.6666666666666666,0.3333333333333333,negative
reasoning_E,E,HQ + E,raw_family,founding_role_count,hq,-0.02288837099780209,0.12945325651708245,0.10685237033771303,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_E,E,HQ + E,raw_family,founding_timing,hq,0.015120117673532992,0.12547358797664632,0.10692379925103529,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_E,E,HQ + E,raw_family,has_prior_acquisition,hq,0.07268256249020932,0.037577998784589235,0.07268256249020932,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,has_prior_ipo,hq,0.0714940761781186,0.0220704111321114,0.0714940761781186,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,industry_alignment,hq,0.20173540744459698,0.03715017470876002,0.20173540744459698,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,industry_pivot_count,hq,-0.07123640764086216,0.038048675541797215,0.07123640764086216,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,raw_family,industry_prestige_penalty,hq,0.08283459441274732,0.029200466650391693,0.08283459441274732,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,is_serial_founder,hq,-0.173822731167265,0.10973338758307127,0.173822731167265,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,raw_family,longest_founding_tenure,hq,-0.11525745666199251,0.11983530063409785,0.14151952482490363,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_E,E,HQ + E,raw_family,max_company_size_before_founding,hq,0.06949513380220385,0.07575184222293126,0.0941032812133093,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_E,E,HQ + E,raw_family,max_seniority_reached,hq,0.21453917859540408,0.07063098064768175,0.21453917859540408,1.0,0.0,0.0,positive
reasoning_E,E,HQ + E,raw_family,persistence_score,hq,0.013362499182428851,0.09864063574278524,0.07300261869807971,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_E,E,HQ + E,raw_family,prestige_sacrifice_score,hq,0.1195600287975563,0.09690634461042699,0.12210780756532164,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,raw_family,prestige_x_relevance,hq,0.06543221073903603,0.08986791682236396,0.09136068018495816,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,raw_family,repeat_founding_gap,hq,0.01807113484282003,0.04705101889006316,0.04018092129267225,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,raw_family,restlessness_score,hq,-0.07818104998081965,0.07015808601239962,0.08583207610817378,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_E,E,HQ + E,raw_family,sacrifice_x_serial,hq,0.15647687194488416,0.10995222761312994,0.15718022706614235,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_E,E,HQ + E,raw_family,seniority_is_monotone,hq,-0.048793434801531116,0.052058026788656404,0.06460722813285454,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_E,E,HQ + E,raw_family,stem_flag,hq,0.04526047774566323,0.07692318802149016,0.07438952187888284,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_E,E,HQ + E,raw_family,total_inferred_experience,hq,-0.29931048899592516,0.14374900742472677,0.29931048899592516,0.0,1.0,0.0,negative
reasoning_E,E,HQ + E,raw_family,years_in_large_company,hq,0.14393443820571244,0.018065879601664975,0.14393443820571244,1.0,0.0,0.0,positive
reasoning_F,F,HQ + F,augmentation_track,F_career_coherence,reasoning,-1.023840374925159,0.29587065037475957,1.023840374925159,0.0,1.0,0.0,negative
