family_id,family_label,family_display_label,route_group,route_label,evaluator_model,requested_n_components,actual_n_components,original_reasoning_feature_count,latent_feature_count,outer_split_id,repeat_index,fold_index,precision,recall,pr_auc,f0_5,threshold
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_07_fold_03,7,3,0.2857142857142857,0.24242424242424243,0.20079412041807582,0.27586206896551724,0.7000000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_07_fold_03,7,3,0.35294117647058826,0.18181818181818182,0.19436130019418352,0.297029702970297,0.26000000000000006
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_07_fold_03,7,3,0.27419354838709675,0.25757575757575757,0.20151000147626005,0.27070063694267515,0.6800000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_07_fold_03,7,3,0.2815533980582524,0.2196969696969697,0.19362933576457927,0.2665441176470588,0.21000000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_07_fold_03,7,3,0.28735632183908044,0.1893939393939394,0.20179996613979628,0.2604166666666667,0.7200000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_07_fold_03,7,3,0.2636363636363636,0.2196969696969697,0.19335289518889004,0.2534965034965035,0.2
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_07_fold_03,7,3,0.27450980392156865,0.21212121212121213,0.20978030428154118,0.25925925925925924,0.7100000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_07_fold_03,7,3,0.3132530120481928,0.19696969696969696,0.20008284225094833,0.2801724137931034,0.25000000000000006
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_07_fold_03,7,3,0.2727272727272727,0.25,0.20783540371948112,0.26785714285714285,0.6900000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_07_fold_03,7,3,0.3150684931506849,0.17424242424242425,0.19500049650020024,0.27122641509433965,0.25000000000000006
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_07_fold_03,7,3,0.3068181818181818,0.20454545454545456,0.20702096379042462,0.27892561983471076,0.7200000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_07_fold_03,7,3,0.30952380952380953,0.19696969696969696,0.20017847576567965,0.2777777777777778,0.25000000000000006
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_07_fold_03,7,3,0.34328358208955223,0.17424242424242425,0.21331830391732318,0.2875,0.7600000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_07_fold_03,7,3,0.2871287128712871,0.2196969696969697,0.1885014869319535,0.27052238805970147,0.21000000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_07_fold_03,7,3,0.2275449101796407,0.2878787878787879,0.19759103259273783,0.2375,0.6500000000000001
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_07_fold_03,7,3,0.3023255813953488,0.19696969696969696,0.18921787956735997,0.27310924369747897,0.23000000000000004
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_07_fold_03,7,3,0.2661290322580645,0.25,0.19867882247594137,0.2627388535031847,0.6800000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_07_fold_03,7,3,0.26851851851851855,0.2196969696969697,0.20449636641074212,0.2570921985815603,0.21000000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_07_fold_03,7,3,0.22674418604651161,0.29545454545454547,0.19917553919692477,0.23780487804878048,0.6400000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_07_fold_03,7,3,0.27450980392156865,0.21212121212121213,0.20569019243506945,0.25925925925925924,0.21000000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_07_fold_03,7,3,0.2602739726027397,0.2878787878787879,0.2162188662051041,0.26536312849162014,0.6700000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_07_fold_03,7,3,0.2967032967032967,0.20454545454545456,0.20340533873371702,0.2721774193548387,0.23000000000000004
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_07_fold_03,7,3,0.25748502994011974,0.32575757575757575,0.21779947595753563,0.26875,0.6500000000000001
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_08_fold_01,8,1,0.27848101265822783,0.3333333333333333,0.25048480418021973,0.2879581151832461,0.2
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_08_fold_01,8,1,0.28654970760233917,0.3712121212121212,0.25248964389664713,0.3002450980392157,0.6600000000000001
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_08_fold_01,8,1,0.3783783783783784,0.21212121212121213,0.24599460741721654,0.32710280373831774,0.31000000000000005
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_08_fold_01,8,1,0.3081761006289308,0.3712121212121212,0.2580094869387434,0.3190104166666667,0.7000000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_08_fold_01,8,1,0.2808219178082192,0.3106060606060606,0.24981975675498613,0.28631284916201116,0.21000000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_08_fold_01,8,1,0.27385892116182575,0.5,0.26286509993903,0.3010948905109489,0.6300000000000001
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_08_fold_01,8,1,0.25396825396825395,0.12121212121212122,0.17823472336306564,0.20833333333333334,0.23000000000000004
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_08_fold_01,8,1,0.24444444444444444,0.08333333333333333,0.1776878579450373,0.1762820512820513,0.7600000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_08_fold_01,8,1,0.27692307692307694,0.13636363636363635,0.1788756335621815,0.22959183673469388,0.23000000000000004
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_08_fold_01,8,1,0.2619047619047619,0.08333333333333333,0.1804764531750893,0.18333333333333332,0.7700000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_08_fold_01,8,1,0.25,0.12121212121212122,0.17810237415812988,0.20618556701030927,0.23000000000000004
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_08_fold_01,8,1,0.2857142857142857,0.09090909090909091,0.18029494332150217,0.2,0.7700000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_08_fold_01,8,1,0.2716049382716049,0.16666666666666666,0.18386405207311649,0.2412280701754386,0.21000000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_08_fold_01,8,1,0.2714285714285714,0.14393939393939395,0.18275309921314437,0.23058252427184467,0.7100000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_08_fold_01,8,1,0.275,0.16666666666666666,0.18357278551885525,0.24336283185840707,0.21000000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_08_fold_01,8,1,0.2717391304347826,0.1893939393939394,0.1852750303709192,0.25,0.6900000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_08_fold_01,8,1,0.2289156626506024,0.14393939393939395,0.18148889271820806,0.20474137931034483,0.21000000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_08_fold_01,8,1,0.29411764705882354,0.15151515151515152,0.1903373294471516,0.24752475247524752,0.7200000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_08_fold_01,8,1,0.23595505617977527,0.1590909090909091,0.18085323334494083,0.2151639344262295,0.2
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_08_fold_01,8,1,0.29577464788732394,0.1590909090909091,0.19078857421333642,0.25240384615384615,0.7200000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_08_fold_01,8,1,0.21495327102803738,0.17424242424242425,0.1812338971047703,0.20535714285714285,0.19
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_08_fold_01,8,1,0.3220338983050847,0.14393939393939395,0.19523747557574567,0.25815217391304346,0.7400000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_08_fold_01,8,1,0.2441860465116279,0.1590909090909091,0.1754490327723575,0.22058823529411764,0.2
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_08_fold_01,8,1,0.2916666666666667,0.10606060606060606,0.17783002246820356,0.21604938271604937,0.7600000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_08_fold_01,8,1,0.24705882352941178,0.1590909090909091,0.1758162611533046,0.22245762711864406,0.2
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_08_fold_01,8,1,0.2545454545454545,0.10606060606060606,0.17815162178343022,0.19886363636363635,0.7600000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_08_fold_01,8,1,0.24358974358974358,0.14393939393939395,0.18076926062199516,0.21396396396396397,0.22000000000000003
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_08_fold_01,8,1,0.21641791044776118,0.2196969696969697,0.18170781581710388,0.21706586826347304,0.6500000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_08_fold_01,8,1,0.2535211267605634,0.13636363636363635,0.18233457729170044,0.21634615384615385,0.22000000000000003
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_08_fold_01,8,1,0.2631578947368421,0.1893939393939394,0.19256695511199906,0.244140625,0.6800000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_08_fold_01,8,1,0.23880597014925373,0.12121212121212122,0.18393251773337466,0.2,0.25000000000000006
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_08_fold_01,8,1,0.25806451612903225,0.24242424242424243,0.19660822024946756,0.25477707006369427,0.6600000000000001
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_08_fold_02,8,2,0.28776978417266186,0.30303030303030304,0.22483755036198927,0.29069767441860467,0.23000000000000004
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_08_fold_02,8,2,0.31007751937984496,0.30303030303030304,0.23035470845191616,0.30864197530864196,0.7000000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_08_fold_02,8,2,0.2982456140350877,0.25757575757575757,0.21280612720292438,0.2891156462585034,0.25000000000000006
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_08_fold_02,8,2,0.2692307692307692,0.21212121212121213,0.22118247049621215,0.25547445255474455,0.7800000000000001
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_08_fold_02,8,2,0.3181818181818182,0.3181818181818182,0.22644969494583098,0.3181818181818182,0.24000000000000005
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_08_fold_02,8,2,0.2905982905982906,0.25757575757575757,0.2365697560473144,0.2833333333333333,0.7600000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_08_fold_02,8,2,0.2537313432835821,0.12878787878787878,0.15699933553866507,0.2125,0.28
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_08_fold_02,8,2,0.17333333333333334,0.19696969696969696,0.15761034474397892,0.17759562841530055,0.6500000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_08_fold_02,8,2,0.22857142857142856,0.12121212121212122,0.1549646316941784,0.1941747572815534,0.26000000000000006
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_08_fold_02,8,2,0.20408163265306123,0.15151515151515152,0.1585662815831034,0.19083969465648856,0.7100000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_08_fold_02,8,2,0.2033898305084746,0.09090909090909091,0.15711422046514484,0.16304347826086957,0.32000000000000006
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_08_fold_02,8,2,0.2066115702479339,0.1893939393939394,0.15959873339293698,0.20292207792207792,0.6800000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_08_fold_02,8,2,0.21875,0.10606060606060606,0.1592453010558819,0.18041237113402062,0.29000000000000004
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_08_fold_02,8,2,0.20833333333333334,0.15151515151515152,0.1629305499057954,0.1937984496124031,0.7100000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_08_fold_02,8,2,0.22608695652173913,0.19696969696969696,0.15905545193081821,0.2195945945945946,0.2
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_08_fold_02,8,2,0.2283464566929134,0.2196969696969697,0.17010765107104714,0.2265625,0.6700000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_08_fold_02,8,2,0.2571428571428571,0.13636363636363635,0.16253359228754655,0.21844660194174756,0.28
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_08_fold_02,8,2,0.23529411764705882,0.12121212121212122,0.1628671485450201,0.19801980198019803,0.7500000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_08_fold_02,8,2,0.2361111111111111,0.12878787878787878,0.15651145074929546,0.20238095238095238,0.26000000000000006
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_08_fold_02,8,2,0.2236842105263158,0.12878787878787878,0.16333700767253168,0.19495412844036697,0.7300000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_08_fold_02,8,2,0.22522522522522523,0.1893939393939394,0.16275655724452032,0.2170138888888889,0.21000000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_08_fold_02,8,2,0.23684210526315788,0.13636363636363635,0.16617482913024778,0.20642201834862386,0.7400000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_08_fold_02,8,2,0.24615384615384617,0.12121212121212122,0.15516099052802126,0.20408163265306123,0.28
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_08_fold_02,8,2,0.2,0.18181818181818182,0.15744039356020093,0.19607843137254902,0.6900000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_08_fold_02,8,2,0.23529411764705882,0.12121212121212122,0.15660749320024134,0.19801980198019803,0.27
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_08_fold_02,8,2,0.20512820512820512,0.18181818181818182,0.15790941855434232,0.2,0.6900000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_08_fold_02,8,2,0.22580645161290322,0.1590909090909091,0.16984754288290788,0.20833333333333334,0.23000000000000004
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_08_fold_02,8,2,0.18487394957983194,0.16666666666666666,0.1573449747696818,0.18092105263157895,0.6800000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_08_fold_02,8,2,0.23809523809523808,0.15151515151515152,0.16675937111710673,0.21367521367521367,0.24000000000000005
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_08_fold_02,8,2,0.23170731707317074,0.14393939393939395,0.17079690182352467,0.20652173913043478,0.7400000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_08_fold_02,8,2,0.23711340206185566,0.17424242424242425,0.16759343408368654,0.22115384615384615,0.23000000000000004
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_08_fold_02,8,2,0.23076923076923078,0.1590909090909091,0.17133843694681952,0.21169354838709678,0.7200000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_08_fold_03,8,3,0.28735632183908044,0.1893939393939394,0.2082720772115838,0.2604166666666667,0.36000000000000004
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_08_fold_03,8,3,0.3008130081300813,0.2803030303030303,0.22542334816860785,0.296474358974359,0.7200000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_08_fold_03,8,3,0.28703703703703703,0.23484848484848486,0.20537855647548073,0.274822695035461,0.31000000000000005
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_08_fold_03,8,3,0.29896907216494845,0.2196969696969697,0.21071856536888459,0.27884615384615385,0.8300000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_08_fold_03,8,3,0.2781954887218045,0.2803030303030303,0.20749674218589773,0.2786144578313253,0.27
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_08_fold_03,8,3,0.2375,0.2878787878787879,0.21195396713343467,0.24611398963730569,0.7300000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_08_fold_03,8,3,0.3064516129032258,0.14393939393939395,0.17457732601908785,0.25,0.31000000000000005
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_08_fold_03,8,3,0.27419354838709675,0.12878787878787878,0.17464382730649158,0.2236842105263158,0.7800000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_08_fold_03,8,3,0.31666666666666665,0.14393939393939395,0.17198948809064143,0.2553763440860215,0.32000000000000006
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_08_fold_03,8,3,0.18110236220472442,0.3484848484848485,0.17388612104651163,0.20034843205574912,0.5900000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_08_fold_03,8,3,0.20555555555555555,0.2803030303030303,0.17462958911185,0.21713615023474178,0.16000000000000003
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_08_fold_03,8,3,0.2903225806451613,0.13636363636363635,0.17639230155649793,0.23684210526315788,0.7700000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_08_fold_03,8,3,0.23076923076923078,0.20454545454545456,0.17464704621257007,0.225,0.2
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_08_fold_03,8,3,0.21621621621621623,0.24242424242424243,0.1720839403249958,0.22099447513812154,0.6600000000000001
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_08_fold_03,8,3,0.3103448275862069,0.13636363636363635,0.17511938358648788,0.24725274725274726,0.34
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_08_fold_03,8,3,0.2695035460992908,0.2878787878787879,0.18167173492917793,0.27298850574712646,0.6700000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_08_fold_03,8,3,0.21910112359550563,0.29545454545454547,0.1824545113443774,0.23104265402843602,0.16000000000000003
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_08_fold_03,8,3,0.29411764705882354,0.15151515151515152,0.1778692846890905,0.24752475247524752,0.7600000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_08_fold_03,8,3,0.31666666666666665,0.14393939393939395,0.1763040653644753,0.2553763440860215,0.31000000000000005
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_08_fold_03,8,3,0.27631578947368424,0.1590909090909091,0.17733046929605129,0.2408256880733945,0.7400000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_08_fold_03,8,3,0.21604938271604937,0.26515151515151514,0.1826721548761433,0.22435897435897437,0.17000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_08_fold_03,8,3,0.3076923076923077,0.15151515151515152,0.18900194103028728,0.25510204081632654,0.7600000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_08_fold_03,8,3,0.3090909090909091,0.12878787878787878,0.17186434794657807,0.24147727272727273,0.37000000000000005
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_08_fold_03,8,3,0.18032786885245902,0.4166666666666667,0.17405482672290784,0.20340236686390534,0.5600000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_08_fold_03,8,3,0.20833333333333334,0.26515151515151514,0.17204835509270572,0.21766169154228857,0.16000000000000003
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_08_fold_03,8,3,0.29508196721311475,0.13636363636363635,0.17467768415153237,0.2393617021276596,0.7800000000000001
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_08_fold_03,8,3,0.1981981981981982,0.3333333333333333,0.1839980061102465,0.21568627450980393,0.15000000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_08_fold_03,8,3,0.28169014084507044,0.15151515151515152,0.17530995161449317,0.2403846153846154,0.7600000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_08_fold_03,8,3,0.1989795918367347,0.29545454545454547,0.18062265277498155,0.212882096069869,0.16000000000000003
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_08_fold_03,8,3,0.27906976744186046,0.18181818181818182,0.1819507911255311,0.25210084033613445,0.7400000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_08_fold_03,8,3,0.21465968586387435,0.3106060606060606,0.18293843752070182,0.22879464285714285,0.16000000000000003
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_08_fold_03,8,3,0.21761658031088082,0.3181818181818182,0.18727748669687286,0.2323008849557522,0.6400000000000001
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_09_fold_01,9,1,0.2569444444444444,0.2803030303030303,0.20417607806002944,0.2612994350282486,0.22000000000000003
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_09_fold_01,9,1,0.26666666666666666,0.18181818181818182,0.20738353401040496,0.24390243902439024,0.7800000000000001
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_09_fold_01,9,1,0.3008849557522124,0.25757575757575757,0.20839033146460956,0.2910958904109589,0.25000000000000006
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_09_fold_01,9,1,0.2823529411764706,0.18181818181818182,0.21281379319486637,0.2542372881355932,0.8100000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_09_fold_01,9,1,0.2571428571428571,0.20454545454545456,0.2051939822593211,0.24456521739130435,0.28
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_09_fold_01,9,1,0.25688073394495414,0.21212121212121213,0.21666186039454483,0.24647887323943662,0.7700000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_09_fold_01,9,1,0.2,0.11363636363636363,0.15163284427808263,0.1736111111111111,0.24000000000000005
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_09_fold_01,9,1,0.24193548387096775,0.11363636363636363,0.1567393728285002,0.19736842105263158,0.7500000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_09_fold_01,9,1,0.2054794520547945,0.11363636363636363,0.15032135477885442,0.17688679245283018,0.23000000000000004
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_09_fold_01,9,1,0.22580645161290322,0.10606060606060606,0.15453068184983892,0.18421052631578946,0.7500000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_09_fold_01,9,1,0.2054794520547945,0.11363636363636363,0.1515701972001483,0.17688679245283018,0.24000000000000005
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_09_fold_01,9,1,0.22413793103448276,0.09848484848484848,0.15626595031245133,0.17857142857142858,0.7700000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_09_fold_01,9,1,0.17117117117117117,0.14393939393939395,0.15286852377573237,0.16493055555555555,0.2
