track,feature_set_id,feature_set_label,grouping_spec_id,grouping_spec_label,grouping_scope_id,grouping_scope_label,cluster_id,cluster_name,cluster_signature,original_feature,source_family_id,source_family_label,feature_group,target_correlation,outer_split_id,repeat_index,fold_index
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,per_family_3,3 groups per family,reasoning_D,D,2,D_grp_2,D_overall_founder_quality,D_overall_founder_quality,reasoning_D,D,reasoning,0.02165488959574561,repeat_11_fold_01,11,1
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,per_family_3,3 groups per family,reasoning_E,E,1,E_grp_1,E_hidden_risk,E_hidden_risk,reasoning_E,E,reasoning,0.01569235982196032,repeat_11_fold_01,11,1
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,per_family_3,3 groups per family,reasoning_E,E,2,E_grp_2,E_hidden_upside,E_hidden_upside,reasoning_E,E,reasoning,-0.03693405940215639,repeat_11_fold_01,11,1
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,per_family_3,3 groups per family,reasoning_E,E,3,E_grp_3,E_evidence_support_rating,E_evidence_support_rating,reasoning_E,E,reasoning,-0.03419870674799694,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_B,B,1,B_grp_1,B_rubric_score,B_rubric_score,reasoning_B,B,reasoning,-0.0304993415997867,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_B,B,2,B_grp_2,B_evidence_support_rating,B_evidence_support_rating,reasoning_B,B,reasoning,-0.012260178885093079,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_C,C,1,C_grp_1,C_evidence_support_rating | C_latent_strength,C_evidence_support_rating,reasoning_C,C,reasoning,-0.023767174315264414,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_C,C,1,C_grp_1,C_evidence_support_rating | C_latent_strength,C_latent_strength,reasoning_C,C,reasoning,-0.01771934818320749,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_C,C,2,C_grp_2,C_latent_risk,C_latent_risk,reasoning_C,C,reasoning,0.043598062226416955,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_D,D,1,D_grp_1,D_evidence_support_rating,D_evidence_support_rating,reasoning_D,D,reasoning,-0.006329223006197325,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_D,D,2,D_grp_2,D_overall_founder_quality,D_overall_founder_quality,reasoning_D,D,reasoning,0.02165488959574561,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_E,E,1,E_grp_1,E_evidence_support_rating | E_hidden_upside,E_hidden_upside,reasoning_E,E,reasoning,-0.03693405940215639,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_E,E,1,E_grp_1,E_evidence_support_rating | E_hidden_upside,E_evidence_support_rating,reasoning_E,E,reasoning,-0.03419870674799694,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_E,E,2,E_grp_2,E_hidden_risk,E_hidden_risk,reasoning_E,E,reasoning,0.01569235982196032,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_scrappiness | F_trajectory_strength,F_trajectory_strength,reasoning_F,F,reasoning,-0.04674485010888106,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_scrappiness | F_trajectory_strength,F_ownership_signal,reasoning_F,F,reasoning,-0.040063800146143864,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_scrappiness | F_trajectory_strength,F_career_coherence,reasoning_F,F,reasoning,-0.05460115261851976,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_scrappiness | F_trajectory_strength,F_scrappiness,reasoning_F,F,reasoning,-0.04141875767045108,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_scrappiness | F_trajectory_strength,F_rubric_score,reasoning_F,F,reasoning,-0.04629937723491252,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_2,2 groups per family,reasoning_F,F,2,F_grp_2,F_evidence_support_rating,F_evidence_support_rating,reasoning_F,F,reasoning,-0.007041737144696436,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_B,B,1,B_grp_1,B_rubric_score,B_rubric_score,reasoning_B,B,reasoning,-0.0304993415997867,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_B,B,2,B_grp_2,B_evidence_support_rating,B_evidence_support_rating,reasoning_B,B,reasoning,-0.012260178885093079,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_C,C,1,C_grp_1,C_evidence_support_rating,C_evidence_support_rating,reasoning_C,C,reasoning,-0.023767174315264414,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_C,C,2,C_grp_2,C_latent_risk,C_latent_risk,reasoning_C,C,reasoning,0.043598062226416955,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_C,C,3,C_grp_3,C_latent_strength,C_latent_strength,reasoning_C,C,reasoning,-0.01771934818320749,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_D,D,1,D_grp_1,D_evidence_support_rating,D_evidence_support_rating,reasoning_D,D,reasoning,-0.006329223006197325,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_D,D,2,D_grp_2,D_overall_founder_quality,D_overall_founder_quality,reasoning_D,D,reasoning,0.02165488959574561,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_E,E,1,E_grp_1,E_hidden_risk,E_hidden_risk,reasoning_E,E,reasoning,0.01569235982196032,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_E,E,2,E_grp_2,E_hidden_upside,E_hidden_upside,reasoning_E,E,reasoning,-0.03693405940215639,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_E,E,3,E_grp_3,E_evidence_support_rating,E_evidence_support_rating,reasoning_E,E,reasoning,-0.03419870674799694,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_trajectory_strength,F_trajectory_strength,reasoning_F,F,reasoning,-0.04674485010888106,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_trajectory_strength,F_ownership_signal,reasoning_F,F,reasoning,-0.040063800146143864,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_trajectory_strength,F_career_coherence,reasoning_F,F,reasoning,-0.05460115261851976,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_F,F,1,F_grp_1,F_career_coherence | F_ownership_signal | F_rubric_score | F_trajectory_strength,F_rubric_score,reasoning_F,F,reasoning,-0.04629937723491252,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_F,F,2,F_grp_2,F_evidence_support_rating,F_evidence_support_rating,reasoning_F,F,reasoning,-0.007041737144696436,repeat_11_fold_01,11,1
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,per_family_3,3 groups per family,reasoning_F,F,3,F_grp_3,F_scrappiness,F_scrappiness,reasoning_F,F,reasoning,-0.04141875767045108,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,max_company_size_before_founding,HQ,HQ,hq,0.07236092540886778,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,prestige_sacrifice_score,HQ,HQ,hq,0.08123451924730293,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,years_in_large_company,HQ,HQ,hq,0.05238002868728318,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,founding_timing,HQ,HQ,hq,0.017666362457775045,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,max_seniority_reached,HQ,HQ,hq,0.029124623880574713,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,restlessness_score,HQ,HQ,hq,0.01569018864666468,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,founding_role_count,HQ,HQ,hq,-0.0007154936369443349,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,longest_founding_tenure,HQ,HQ,hq,-0.02360693722039776,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,industry_pivot_count,HQ,HQ,hq,0.014468685851413034,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,industry_alignment,HQ,HQ,hq,0.06541149234415891,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,total_inferred_experience,HQ,HQ,hq,0.010088162427500328,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,is_serial_founder,HQ,HQ,hq,-0.011828005291287687,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,sacrifice_x_serial,HQ,HQ,hq,0.03932138883142099,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,1,competition_grp_1,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,persistence_score,HQ,HQ,hq,-0.01698544015186717,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,2,competition_grp_2,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,has_prior_ipo,HQ,HQ,hq,0.054493412692057104,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,2,competition_grp_2,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,has_prior_acquisition,HQ,HQ,hq,0.10823747103240715,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,2,competition_grp_2,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,exit_count,HQ,HQ,hq,0.11600561941853206,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,2,competition_grp_2,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,exit_x_serial,HQ,HQ,hq,0.11452500319026034,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,edu_prestige_tier,HQ,HQ,hq,0.1228096314131304,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,field_relevance_score,HQ,HQ,hq,0.041049047282125,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,prestige_x_relevance,HQ,HQ,hq,0.11122627210757681,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,degree_level,HQ,HQ,hq,0.04004738136937869,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,stem_flag,HQ,HQ,hq,0.03483991529209193,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,best_degree_prestige,HQ,HQ,hq,0.1228096314131304,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,3,competition_grp_3,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,industry_prestige_penalty,HQ,HQ,hq,0.09631309546907611,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,4,competition_grp_4,comfort_index,comfort_index,HQ,HQ,hq,0.05873651578294723,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,5,competition_grp_5,repeat_founding_gap,repeat_founding_gap,HQ,HQ,hq,0.01757631565984437,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,6,competition_grp_6,company_size_is_growing | seniority_is_monotone,seniority_is_monotone,HQ,HQ,hq,-0.03305159538878332,repeat_11_fold_01,11,1
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,6,competition_grp_6,company_size_is_growing | seniority_is_monotone,company_size_is_growing,HQ,HQ,hq,-0.044928343708674746,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,max_company_size_before_founding,HQ,HQ,hq,0.07236092540886778,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,prestige_sacrifice_score,HQ,HQ,hq,0.08123451924730293,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,years_in_large_company,HQ,HQ,hq,0.05238002868728318,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,founding_timing,HQ,HQ,hq,0.017666362457775045,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,max_seniority_reached,HQ,HQ,hq,0.029124623880574713,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,seniority_is_monotone,HQ,HQ,hq,-0.03305159538878332,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,company_size_is_growing,HQ,HQ,hq,-0.044928343708674746,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,restlessness_score,HQ,HQ,hq,0.01569018864666468,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,founding_role_count,HQ,HQ,hq,-0.0007154936369443349,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,longest_founding_tenure,HQ,HQ,hq,-0.02360693722039776,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,industry_pivot_count,HQ,HQ,hq,0.014468685851413034,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,industry_alignment,HQ,HQ,hq,0.06541149234415891,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,total_inferred_experience,HQ,HQ,hq,0.010088162427500328,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,is_serial_founder,HQ,HQ,hq,-0.011828005291287687,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,sacrifice_x_serial,HQ,HQ,hq,0.03932138883142099,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,1,competition_grp_1,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,persistence_score,HQ,HQ,hq,-0.01698544015186717,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,2,competition_grp_2,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,edu_prestige_tier,HQ,HQ,hq,0.1228096314131304,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,2,competition_grp_2,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,field_relevance_score,HQ,HQ,hq,0.041049047282125,repeat_11_fold_01,11,1
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,2,competition_grp_2,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,prestige_x_relevance,HQ,HQ,hq,0.11122627210757681,repeat_11_fold_01,11,1
