track,feature_set_id,feature_set_label,grouping_spec_id,grouping_spec_label,grouping_scope_id,grouping_scope_label,cluster_signature,representative_cluster_name,original_feature,source_family_id,source_family_label,feature_group,weight_mean,weight_std,abs_weight_mean,weight_sign_flip_rate,loading_mean,loading_std,abs_loading_mean,loading_sign_flip_rate,split_count
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,max_seniority_reached,HQ,HQ,hq,0.23322270597428083,0.07674497965952726,0.23322270597428083,0.0,0.2101888464528223,0.06503016366729013,0.2101888464528223,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,persistence_score,HQ,HQ,hq,-0.01323636074965318,0.07179136843315233,0.06109973398058604,0.4583333333333333,-0.06222036916252558,0.07409593829488827,0.07766124413709945,0.22916666666666666,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,prestige_sacrifice_score,HQ,HQ,hq,0.5010861432823429,0.030294968202570965,0.5010861432823429,0.0,0.5332069015968083,0.04621732010637653,0.5332069015968083,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,restlessness_score,HQ,HQ,hq,0.04111423454339167,0.06711193750524608,0.06362818071499286,0.3125,0.25190273420086035,0.025500083316728487,0.25190273420086035,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,sacrifice_x_serial,HQ,HQ,hq,0.3090152744037029,0.055452136557899205,0.3090152744037029,0.0,0.3897615438366698,0.045931039486741855,0.3897615438366698,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,seniority_is_monotone,HQ,HQ,hq,-0.13946882396714153,0.07090968319756055,0.13946882396714153,0.0,-0.12456010516156261,0.03684450973635205,0.12456010516156261,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,total_inferred_experience,HQ,HQ,hq,-0.03159105971717447,0.07701018944484614,0.06408241501354049,0.3958333333333333,0.2870785628272817,0.035577961992569074,0.2870785628272817,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,years_in_large_company,HQ,HQ,hq,0.2838346090786887,0.04615021596980535,0.2838346090786887,0.0,0.3007675521576117,0.05083788712796314,0.3007675521576117,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_2,exit_count,HQ,HQ,hq,0.5803845263107785,0.014382489863916888,0.5803845263107785,0.0,0.5794632781492952,0.003378973356011342,0.5794632781492952,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_2,exit_x_serial,HQ,HQ,hq,0.5176222613821495,0.033615302666268186,0.5176222613821495,0.0,0.5432114624174429,0.004983339563655575,0.5432114624174429,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_2,has_prior_acquisition,HQ,HQ,hq,0.5063255559499852,0.03198747276357643,0.5063255559499852,0.0,0.525135158120772,0.012799606767393947,0.525135158120772,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_2,has_prior_ipo,HQ,HQ,hq,0.36412509232223456,0.0625164112219519,0.36412509232223456,0.0,0.31420240497334473,0.03384793143110912,0.31420240497334473,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,repeat_founding_gap,competition_grp_6,repeat_founding_gap,HQ,HQ,hq,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,A_career_coherence,reasoning_A,A,reasoning,0.27366224552977064,0.055293868497026,0.27366224552977064,0.0,0.545123905768306,0.21585763310580566,0.5655392857145083,0.020833333333333332,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,A_evidence_support_rating,reasoning_A,A,reasoning,0.7635505420886837,0.034458753326048024,0.7635505420886837,0.0,0.6307381593811724,0.22685596677415928,0.6458092571559363,0.020833333333333332,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,A_ownership_signal,reasoning_A,A,reasoning,-0.2328146041232311,0.08681828349524402,0.2328146041232311,0.0,0.20683995539620123,0.30102164159358114,0.3467327348980138,0.16666666666666666,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,A_scrappiness,reasoning_A,A,reasoning,-0.2807995591855934,0.08135630478905521,0.2807995591855934,0.0,0.21381191748382714,0.2959829314938107,0.3468302777959272,0.14583333333333334,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,A_trajectory_strength,reasoning_A,A,reasoning,0.12580169638194952,0.06737912091163598,0.13090603839623907,0.08333333333333333,0.4627886830804308,0.23724047812460214,0.49817345862300694,0.0625,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,B_evidence_support_rating,reasoning_B,B,reasoning,0.10954467854769538,0.06170442219874437,0.11264585737621773,0.041666666666666664,0.4446126726494321,0.24540199006321298,0.4794127387635429,0.0625,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,B_rubric_score,reasoning_B,B,reasoning,0.029285643990297882,0.0732113752076242,0.06469688398011234,0.3541666666666667,0.41503240416305703,0.24575592186797648,0.4554547958342534,0.08333333333333333,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,C_evidence_support_rating,reasoning_C,C,reasoning,0.04242755022272796,0.06739075321678982,0.06769384581551809,0.2708333333333333,0.45024035431607906,0.2279641421836758,0.4841224001906743,0.041666666666666664,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,C_latent_risk,reasoning_C,C,reasoning,0.06265705394612292,0.07401405760995221,0.0735901038239374,0.20833333333333334,-0.3723628490907231,0.22039759265413397,0.41169022507393277,0.0625,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,C_latent_strength,reasoning_C,C,reasoning,0.08798873861368961,0.0688118488501659,0.09898268801765071,0.125,0.43444628381496014,0.2290585221287599,0.4701197100353147,0.0625,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,D_evidence_support_rating,reasoning_D,D,reasoning,0.11238910504623767,0.06984340517145728,0.11516832222184108,0.041666666666666664,0.4890251076050715,0.21504994458491195,0.5156378638431769,0.041666666666666664,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,D_overall_founder_quality,reasoning_D,D,reasoning,0.2877020179963227,0.060228599284015104,0.2877020179963227,0.0,0.49774332671615107,0.20830588749751874,0.522334044990117,0.020833333333333332,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,E_evidence_support_rating,reasoning_E,E,reasoning,0.01584873593830567,0.07254001015508353,0.062008219256556064,0.375,0.44917731923983234,0.24684832317119645,0.4837719048805152,0.041666666666666664,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,E_hidden_risk,reasoning_E,E,reasoning,0.015471520142886955,0.06658580485117088,0.05649323775761341,0.5,-0.3473396858362629,0.2074055050889093,0.37993195593792484,0.08333333333333333,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength | B_evidence_support_rating | B_rubric_score | C_evidence_support_rating | C_latent_risk | C_latent_strength | D_evidence_support_rating | D_overall_founder_quality | E_evidence_support_rating | E_hidden_risk | E_hidden_upside,competition_grp_4,E_hidden_upside,reasoning_E,E,reasoning,0.012660952154460262,0.07601175233927907,0.0632592526320784,0.375,0.4120237941219867,0.24919583386315353,0.45434228444759245,0.08333333333333333,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,best_degree_prestige,HQ,HQ,hq,0.49778025650415225,0.021884640307550052,0.49778025650415225,0.0,0.4741219286607064,0.010005016137534883,0.4741219286607064,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,degree_level,HQ,HQ,hq,0.17101742007554074,0.03371202546503369,0.17101742007554074,0.0,0.2849427132396702,0.008346726844388627,0.2849427132396702,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,edu_prestige_tier,HQ,HQ,hq,0.497780256504153,0.021884640307550673,0.497780256504153,0.0,0.4741219286607065,0.010005016137535072,0.4741219286607065,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,field_relevance_score,HQ,HQ,hq,0.2260742546407187,0.03333969561920415,0.2260742546407187,0.0,0.3229930290696244,0.011141023331906079,0.3229930290696244,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,industry_prestige_penalty,HQ,HQ,hq,0.3338341967250724,0.04687932365178984,0.3338341967250724,0.0,0.25757153578703357,0.012371501776851724,0.25757153578703357,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,prestige_x_relevance,HQ,HQ,hq,0.5044140493751281,0.018696538948956124,0.5044140493751281,0.0,0.4953268610326617,0.004254407872550087,0.4953268610326617,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,stem_flag,HQ,HQ,hq,0.22592597912838777,0.03739801132441966,0.22592597912838777,0.0,0.3030226286361863,0.011913598053127843,0.3030226286361863,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,comfort_index,competition_grp_5,comfort_index,HQ,HQ,hq,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,company_size_is_growing,HQ,HQ,hq,-0.17919315119331794,0.06343114176205637,0.18019897295559584,0.020833333333333332,-0.2719576212268374,0.036344609162015755,0.2719576212268374,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,founding_role_count,HQ,HQ,hq,0.05901389341946931,0.07291982755276774,0.07891267387545296,0.2708333333333333,0.22347805234640386,0.0723058409982503,0.22347805234640386,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,founding_timing,HQ,HQ,hq,0.019223102834259292,0.070523792683047,0.05947742108488175,0.2916666666666667,0.3005213328330989,0.03784974422228759,0.3005213328330989,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,industry_alignment,HQ,HQ,hq,0.44701614729128375,0.06031049551461819,0.44701614729128375,0.0,0.2916236998029744,0.05706189203041601,0.2916236998029744,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,industry_pivot_count,HQ,HQ,hq,0.11884227758775297,0.04834450809653884,0.11884227758775297,0.0,0.3637239216976819,0.020653127742137182,0.3637239216976819,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,is_serial_founder,HQ,HQ,hq,0.05935693526734298,0.0687301686345532,0.07483394364778077,0.22916666666666666,0.23502755051544957,0.0666412299056415,0.23502755051544957,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,longest_founding_tenure,HQ,HQ,hq,-0.09879656048788754,0.0729768097099084,0.10479269593285294,0.0625,0.09538511357193435,0.07329523036352555,0.10233526918290752,0.10416666666666667,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,max_company_size_before_founding,HQ,HQ,hq,0.4086455172708164,0.054774197973224824,0.4086455172708164,0.0,0.4286843160757629,0.06894848573505581,0.4286843160757629,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,max_seniority_reached,HQ,HQ,hq,0.23322270597428083,0.07674497965952726,0.23322270597428083,0.0,0.2101888464528223,0.06503016366729013,0.2101888464528223,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,persistence_score,HQ,HQ,hq,-0.01323636074965318,0.07179136843315233,0.06109973398058604,0.4583333333333333,-0.06222036916252558,0.07409593829488827,0.07766124413709945,0.22916666666666666,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,prestige_sacrifice_score,HQ,HQ,hq,0.5010861432823429,0.030294968202570965,0.5010861432823429,0.0,0.5332069015968083,0.04621732010637653,0.5332069015968083,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,restlessness_score,HQ,HQ,hq,0.04111423454339167,0.06711193750524608,0.06362818071499286,0.3125,0.25190273420086035,0.025500083316728487,0.25190273420086035,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,sacrifice_x_serial,HQ,HQ,hq,0.3090152744037029,0.055452136557899205,0.3090152744037029,0.0,0.3897615438366698,0.045931039486741855,0.3897615438366698,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,seniority_is_monotone,HQ,HQ,hq,-0.13946882396714153,0.07090968319756055,0.13946882396714153,0.0,-0.12456010516156261,0.03684450973635205,0.12456010516156261,0.0,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,total_inferred_experience,HQ,HQ,hq,-0.03159105971717447,0.07701018944484614,0.06408241501354049,0.3958333333333333,0.2870785628272817,0.035577961992569074,0.2870785628272817,0.0,48
